"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"230","GO:0050727","GO:0050727","regulation of inflammatory response","58/1430","414/18903",3.72799484679251e-06,9.10927436477126e-05,7.18470768871545e-05,"PTGER3/FCGR1A/TNFAIP8L2/AIM2/SLAMF8/FCGR2B/PTPRC/NLRP3/NLRC4/TNFAIP6/CCR2/DNASE1L3/CD200/IL20RB/SUCNR1/TLR2/NPY5R/TLR3/OSMR/PLK2/GPSM3/TREM2/PLA2G7/ENPP3/AOAH/NCF1/SERPINE1/IDO1/LRRC19/TEK/MIR126/GATA3/ALOX5/ADAM8/BIRC3/CASP1/TYRO3/IL16/DNASE1/GPRC5B/PYCARD/CCL5/CCL3/CCR7/RHBDF2/CREB3L3/C3/HAMP/GPR4/NKG7/SIGLEC10/NLRP2/CST7/HCK/ADA/LGALS1/TLR7/BTK",58
"227","GO:0030320","GO:0030320","cellular monovalent inorganic anion homeostasis","7/1430","11/18903",3.51585140017367e-06,8.66626529341055e-05,6.83529558916498e-05,"TBXAS1/KCNQ1/KCNE3/WNK1/CKB/UMOD/WNK4",7
"228","GO:0030644","GO:0030644","cellular chloride ion homeostasis","7/1430","11/18903",3.51585140017367e-06,8.66626529341055e-05,6.83529558916498e-05,"TBXAS1/KCNQ1/KCNE3/WNK1/CKB/UMOD/WNK4",7
"226","GO:0042060","GO:0042060","wound healing","61/1430","442/18903",3.4485561489683e-06,8.57561307840791e-05,6.76379596800444e-05,"AJAP1/CLDN19/VAV3/FCER1G/SDC1/PLEK/CXCR4/SLC11A1/DGKD/GATA2/P2RY1/KNG1/ADRA2C/PDGFRA/ARHGAP24/NDNF/F11/OCLN/LOX/FGF1/DSP/VEGFA/SERPINE1/CAV1/PLAT/AK3/EPB41L4B/PRKCQ/ALOX5/MYOZ1/TSPAN32/SYT7/FERMT3/JAML/MCAM/VWF/CLEC7A/ITGA5/TSPAN8/SCARB1/TYRO3/ABAT/CDH3/ERBB2/FKBP10/SLC4A1/PRKCA/EVPL/EMILIN2/VAV1/F2RL3/AXL/TGFB1/CADM4/GPR4/PROCR/CD40/HMOX1/TIMP1/WAS/SYTL4",61
"225","GO:0050673","GO:0050673","epithelial cell proliferation","65/1430","481/18903",3.41801130803811e-06,8.53743268941076e-05,6.73368216053731e-05,"RAP1GAP/RUNX3/KDF1/TACSTD2/TGFBR3/IRF6/PROX1/HLX/TACR1/ITGA4/NRP2/SCG2/COL4A3/COL8A1/GATA2/EGF/FGF1/SPARC/VEGFA/PKHD1/FABP7/IGFBP3/DLX5/CAV2/CAV1/LOXL2/SFRP1/MYC/CDKN2B/TEK/MIR126/GATA3/CXCL12/ALOX5/CDKN1C/EHF/OVOL1/CCND1/JAML/VDR/SCARB1/FGF9/FLT1/RGCC/DACH1/PGF/VASH1/DLL4/ALDH1A2/HSF4/ESRP2/CDH3/MARVELD3/FA2H/ERBB2/NGFR/PRKCA/ATP5F1A/TGFB1/OVOL2/HMOX1/RGN/BTK/APLN/GPC3",65
"222","GO:0001913","GO:0001913","T cell mediated cytotoxicity","15/1430","51/18903",3.33641519626499e-06,8.39598839849292e-05,6.62212158570026e-05,"CD1D/FCGR2B/PTPRC/HLA-F/HLA-G/HLA-A/HLA-B/HLA-DRA/PRF1/NCKAP1L/P2RX7/CTSH/GZMM/IL12RB1/LILRB1",15
"223","GO:0002715","GO:0002715","regulation of natural killer cell mediated immunity","15/1430","51/18903",3.33641519626499e-06,8.39598839849292e-05,6.62212158570026e-05,"SLAMF6/CD96/HAVCR2/HLA-F/HLA-G/HLA-A/HLA-B/CADM1/LAG3/KLRB1/PIK3R6/LGALS9/VAV1/LILRB1/SH2D1A",15
"224","GO:0055074","GO:0055074","calcium ion homeostasis","47/1430","309/18903",3.34644377448828e-06,8.39598839849292e-05,6.62212158570026e-05,"MCOLN3/SYPL2/S100A14/ATP1B1/PTPRC/DISC1/TMEM178A/ATP6V1B1/ATP2B2/CCR2/CCR5/PTH1R/CASR/P2RY1/CXCL9/CXCL10/CXCL11/MCUB/ANK2/STC2/SCGN/TFAP2B/PKHD1/CAV2/CAV1/TRPV6/CALB1/CXCL12/ADM/ITPR2/VDR/NOS1/P2RX7/JPH4/UMOD/CORO1A/NOL3/CCL5/CCL3/CCR7/WNK4/F2RL3/CD40/TRPM2/XK/RGN/FATE1",47
"220","GO:0032635","GO:0032635","interleukin-6 production","32/1430","176/18903",2.91655593632279e-06,7.4167621548118e-05,5.84978187561575e-05,"PTPN22/CD84/RAB7B/INPP5D/CD200/SPON2/TLR2/TLR3/CD74/HAVCR2/HLA-B/TREM2/CARD9/AFAP1L2/CLEC7A/NCKAP1L/P2RX7/IL16/NMB/PYCARD/MIR140/SCIMP/LGALS9/FOXJ1/TYROBP/POU2F2/LILRB2/LILRA2/LILRB4/TLR7/TLR8/BTK",32
"221","GO:0032675","GO:0032675","regulation of interleukin-6 production","32/1430","176/18903",2.91655593632279e-06,7.4167621548118e-05,5.84978187561575e-05,"PTPN22/CD84/RAB7B/INPP5D/CD200/SPON2/TLR2/TLR3/CD74/HAVCR2/HLA-B/TREM2/CARD9/AFAP1L2/CLEC7A/NCKAP1L/P2RX7/IL16/NMB/PYCARD/MIR140/SCIMP/LGALS9/FOXJ1/TYROBP/POU2F2/LILRB2/LILRA2/LILRB4/TLR7/TLR8/BTK",32
"219","GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","17/1430","63/18903",2.82016915383824e-06,7.23714641304607e-05,5.7081145430487e-05,"GBP5/MNDA/PYHIN1/IFI16/AIM2/NLRP3/NLRC4/CASP1/CLEC7A/P2RX7/PYCARD/LGALS9/CCL3/TYROBP/LILRA2/NLRP2/TLR8",17
"218","GO:0051048","GO:0051048","negative regulation of secretion","32/1430","175/18903",2.56949225770264e-06,6.62410389371049e-05,5.22459290062088e-05,"PTGER3/CD84/FCGR2B/INHBB/PLA2R1/IRS1/CCR2/CD200/P2RY1/ADRA2C/HADH/EGF/NPY5R/CRHBP/CD74/HLA-F/GJA1/SFRP1/SPI1/WNK1/NCKAP1L/NMB/ABAT/LGALS9/WNK4/CD300A/RHBDF2/LILRB1/ADA/HMOX1/SYTL4/AVPR2",32
"217","GO:0032835","GO:0032835","glomerulus development","18/1430","69/18903",2.46854788788157e-06,6.39319775571172e-05,5.04247157694363e-05,"HEYL/NPHS2/COL4A4/COL4A3/PROM1/PDGFRA/FOXC1/TCF21/MAGI2/ANGPT2/TEK/WT1/PDGFD/PTPRO/LHX1/FOXJ1/GPR4/BMP7",18
"216","GO:0002707","GO:0002707","negative regulation of lymphocyte mediated immunity","16/1430","56/18903",2.41854572231985e-06,6.29269766640629e-05,4.96320469624216e-05,"FCGR2B/PTPRC/SUSD4/CD96/IL20RB/HAVCR2/HLA-F/HLA-G/HLA-A/HLA-B/NCKAP1L/LGALS9/FOXJ1/IL4I1/LILRB1/LILRB4",16
"215","GO:0019932","GO:0019932","second-messenger-mediated signaling","48/1430","314/18903",2.29022548753889e-06,5.98654290231096e-05,4.72173293905815e-05,"GBP1/VCAM1/FCGR3A/NOS1AP/ATP1B1/PTPRC/PLEK/ZAP70/CXCR4/CCL20/ACKR3/ACKR2/CXCR6/CCR2/CCR5/TRAT1/ANK2/NDNF/TREM2/VEGFA/LAT2/DEFB1/MYOZ1/ADM/TBC1D10C/CD3E/CD4/CLEC7A/ITPR2/RAPGEF3/NUDT4/NOS1/P2RX7/HOMER2/RASD1/KSR1/CCL3/CCL4/CCR7/SAMD14/FPR1/SLA2/ADA/TRPM2/RASD2/RGN/CXCR3/BTK",48
"214","GO:0043368","GO:0043368","positive T cell selection","13/1430","38/18903",2.26846793589155e-06,5.95737841107969e-05,4.6987301908703e-05,"SLAMF6/LY9/PTPRC/ZAP70/CD74/DOCK2/TOX/CD3E/CD3D/CD3G/BATF/SPN/IL12RB1",13
"213","GO:0045059","GO:0045059","positive thymic T cell selection","8/1430","14/18903",2.08980517008369e-06,5.51394603561988e-05,4.34898422101429e-05,"PTPRC/ZAP70/CD74/DOCK2/TOX/CD3E/CD3D/CD3G",8
"212","GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","16/1430","55/18903",1.85707352325972e-06,4.92299679279228e-05,3.88288808661702e-05,"PDCD1/HCLS1/ST6GAL1/CD74/IDO1/PRKCQ/CXCL12/CD27/ARG2/AURKB/CCL5/CCR7/JAK3/AXL/LILRB1/ADA",16
"211","GO:0032496","GO:0032496","response to lipopolysaccharide","51/1430","339/18903",1.80825477329705e-06,4.81629944356845e-05,3.7987332753075e-05,"VCAM1/PTPN22/S100A14/NLRP3/SLC11A1/CCR5/CD96/CD86/SPON2/CXCL9/CXCL10/CXCL11/CXCL13/TLR2/HPGD/CD180/HAVCR2/LY86/TREM2/SERPINE1/IDO1/ASS1/VIM/ADM/SPI1/CD6/CASP1/CARD16/IL10RA/NOS1/P2RX7/SCARB1/UMOD/PYCARD/MIR140/SCIMP/LGALS9/CCL5/CCL3/CCR7/PRKCA/PALM3/PTGER1/HAMP/AXL/TGFB1/LILRB2/LILRA2/LILRB1/HCK/BTK",51
"210","GO:0045582","GO:0045582","positive regulation of T cell differentiation","25/1430","117/18903",1.75409704030494e-06,4.694297793578e-05,3.70250758733039e-05,"RUNX3/PTPRC/HLX/NLRP3/ZAP70/CD86/RHOH/CD74/HLA-G/HLA-DRA/GATA3/ADAM8/CD27/NCKAP1L/PNP/PIK3R6/LGALS9/TNFSF9/IL12RB1/NFKBID/IL4I1/LILRB2/LILRB4/ADA/SASH3",25
"209","GO:0098656","GO:0098656","anion transmembrane transport","43/1430","266/18903",1.7380480369181e-06,4.67360285525346e-05,3.68618498285677e-05,"GABRD/CLCNKA/CLCNKB/BSND/SLC16A1/KCNJ10/SLC1A4/SLC11A1/SLC4A3/SLC6A1/CASR/GABRA2/GLRB/SLC1A3/EMB/SLC4A9/GABRP/SLC44A4/CLIC5/GJA1/MPC1/TTYH3/ABCB1/SLC26A7/SLC16A12/SFXN2/ANO5/BEST1/ANO1/SLC37A2/SLC4A8/SLC16A7/ANO4/SLC15A4/SLC7A8/SLC12A1/SLC12A3/SLC13A2/SLC4A1/SLC16A3/CLCN5/SLC25A5/GABRE",43
"207","GO:0001823","GO:0001823","mesonephros development","23/1430","102/18903",1.69309698904454e-06,4.5820292843706e-05,3.6139586657585e-05,"TACSTD2/PBX1/SDC1/EPCAM/NPNT/ADAMTS16/FGF1/FOXC1/VEGFA/SIM1/TCF21/SFRP1/CALB1/MYC/GATA3/WT1/CAT/ARG2/HS3ST3B1/LHX1/FOXJ1/BMP7/GPC3",23
"208","GO:0032732","GO:0032732","positive regulation of interleukin-1 production","19/1430","74/18903",1.69584001983823e-06,4.5820292843706e-05,3.6139586657585e-05,"GBP5/MNDA/PYHIN1/IFI16/AIM2/NLRP3/NLRC4/HAVCR2/CASP1/CLEC7A/P2RX7/IL16/PYCARD/LGALS9/CCL3/TYROBP/LILRA2/NLRP2/TLR8",19
"206","GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","34/1430","188/18903",1.63912335381274e-06,4.47178313030466e-05,3.52700482519441e-05,"GBP5/CD1D/MNDA/PYHIN1/IFI16/AIM2/SLAMF6/NLRC4/CD180/HAVCR2/LY86/HLA-F/HLA-G/CARD9/ADAM8/SPI1/CADM1/LAG3/CLEC7A/OASL/SLC15A4/PYCARD/NLRC5/SCIMP/CCL5/PRKCA/EMILIN2/VAV1/TYROBP/KLK7/LILRA2/HCK/TLR8/SH2D1A",34
"204","GO:0010934","GO:0010934","macrophage cytokine production","13/1430","37/18903",1.6030636054091e-06,4.39474022556057e-05,3.46623920019396e-05,"LAPTM5/SPON2/TLR3/CD74/HLA-G/CARD9/P2RX7/GPRC5B/PYCARD/AXL/TGFB1/LILRB1/TLR7",13
"205","GO:0010935","GO:0010935","regulation of macrophage cytokine production","13/1430","37/18903",1.6030636054091e-06,4.39474022556057e-05,3.46623920019396e-05,"LAPTM5/SPON2/TLR3/CD74/HLA-G/CARD9/P2RX7/GPRC5B/PYCARD/AXL/TGFB1/LILRB1/TLR7",13
"203","GO:0030888","GO:0030888","regulation of B cell proliferation","18/1430","67/18903",1.55155494570001e-06,4.29543782996751e-05,3.38791696984327e-05,"TNFRSF4/VAV3/MNDA/FCGR2B/PTPRC/INPP5D/CD74/CARD11/NCKAP1L/GPR183/TNFSF13B/IKZF3/CD300A/TYROBP/ADA/CD40/BTK/SASH3",18
"202","GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation","19/1430","73/18903",1.35570801897629e-06,3.77182132012217e-05,2.97492781027055e-05,"RUNX3/ZNF683/HLX/NLRP3/ZAP70/CD86/HLA-DRA/PRDM1/GATA3/NCKAP1L/PNP/BATF/LGALS9/JAK3/IL12RB1/NFKBID/LILRB4/ADA/SASH3",19
"201","GO:1990266","GO:1990266","neutrophil migration","27/1430","130/18903",1.23532999292742e-06,3.45400724390651e-05,2.72426006819447e-05,"CSF3R/VAV3/SLAMF8/FCER1G/XCL2/TNFAIP6/CCL20/RHOH/CXCL9/CXCL10/CXCL11/CXCL13/CD74/ADAM8/JAML/C3AR1/NCKAP1L/GP2/UMOD/CCL5/CCL18/CCL3/CCL4/CCR7/VAV1/ITGB2/RAC2",27
"200","GO:0033631","GO:0033631","cell-cell adhesion mediated by integrin","9/1430","17/18903",1.1015750904115e-06,3.09542600405633e-05,2.44143826616992e-05,"ITGA4/CXCL13/NPNT/FERMT3/CD3E/WNK1/ITGA5/CCL5/ADA",9
"199","GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","17/1430","59/18903",1.03263468196288e-06,2.91628488071928e-05,2.30014527677634e-05,"CD1D/SLAMF6/PTPRC/HLA-F/HLA-G/HLA-A/HLA-B/HLA-DRA/SPI1/CADM1/LAG3/P2RX7/ITGAM/VAV1/IL12RB1/TYROBP/SH2D1A",17
"198","GO:0002237","GO:0002237","response to molecule of bacterial origin","54/1430","360/18903",9.95085350438878e-07,2.82443417649823e-05,2.22770037782994e-05,"VCAM1/PTPN22/S100A14/FCGR2B/NLRP3/SLC11A1/CCR5/CD96/CD86/SPON2/CXCL9/CXCL10/CXCL11/CXCL13/TLR2/HPGD/CD180/HAVCR2/LY86/C4B/TREM2/SERPINE1/IDO1/ASS1/CARD9/VIM/ADM/SPI1/CD6/CASP1/CARD16/IL10RA/NOS1/P2RX7/SCARB1/UMOD/PYCARD/MIR140/SCIMP/LGALS9/CCL5/CCL3/CCR7/PRKCA/PALM3/PTGER1/HAMP/AXL/TGFB1/LILRB2/LILRA2/LILRB1/HCK/BTK",54
"197","GO:0001656","GO:0001656","metanephros development","22/1430","92/18903",9.86116346032291e-07,2.81318470289415e-05,2.21882764260859e-05,"NPHS2/PDGFRA/FRAS1/IRX2/IRX1/TFAP2B/TCF21/RDH10/CALB1/GDF6/MYC/GATA3/WT1/ACAT1/AQP2/CTSH/UMOD/IRX3/LHX1/FOXJ1/BMP7/GPC3",22
"196","GO:0031589","GO:0031589","cell-substrate adhesion","55/1430","369/18903",9.7034064063262e-07,2.78230326548741e-05,2.1944706969409e-05,"AJAP1/TACSTD2/GBP1/VCAM1/NTNG1/DISC1/EPB41L5/HOXD3/ITGA4/EPHA3/COL8A1/CD96/ST6GAL1/NPNT/NDNF/CARMIL1/VEGFA/PKHD1/CCN2/MICALL2/HOXA7/MYO1G/SERPINE1/EPHA1/ANGPT2/SFRP1/FREM1/CDKN2A/TEK/VWA2/ATRNL1/FERMT3/CD3E/VWF/PTPRO/ITGA5/NTN4/FBLN5/TYRO3/CORO2B/CORO1A/ITGAL/ITGAM/ITGAX/CCR7/UNC13D/COL5A3/AXL/BCAM/SIGLEC1/ITGB2/RAC2/PARVG/GPM6B/L1CAM",55
"195","GO:0002524","GO:0002524","hypersensitivity","8/1430","13/18903",9.59541060765687e-07,2.7654465443606e-05,2.18117538833161e-05,"FCGR1A/FCGR3A/FCGR2B/IL20RB/GATA3/CCR7/C3/BTK",8
"193","GO:0042119","GO:0042119","neutrophil activation","14/1430","41/18903",9.49976903155896e-07,2.76501294612422e-05,2.18083339878799e-05,"FCER1G/FCGR2B/DNASE1L3/ANXA3/SPI1/DNASE1/SCNN1B/ITGAM/CCL5/CD300A/PRAM1/TYROBP/LILRA2/ITGB2",14
"194","GO:0031100","GO:0031100","animal organ regeneration","18/1430","65/18903",9.54470661117614e-07,2.76501294612422e-05,2.18083339878799e-05,"NR0B2/TGFBR3/ANXA3/CCNA2/EZH2/ANGPT2/PTPN3/CXCL12/ADM/CCND1/NNMT/LCP1/PGF/TYMS/HAMP/AXL/HMOX1/RGN",18
"192","GO:0019722","GO:0019722","calcium-mediated signaling","37/1430","208/18903",8.80574762966178e-07,2.57751571243225e-05,2.0329497405979e-05,"GBP1/VCAM1/FCGR3A/ATP1B1/PTPRC/PLEK/ZAP70/CXCR4/CCL20/ACKR3/ACKR2/CXCR6/CCR2/CCR5/TRAT1/ANK2/TREM2/LAT2/DEFB1/MYOZ1/TBC1D10C/CD3E/CD4/CLEC7A/NUDT4/P2RX7/HOMER2/CCL3/CCL4/CCR7/SAMD14/SLA2/ADA/TRPM2/RGN/CXCR3/BTK",37
"191","GO:0045055","GO:0045055","regulated exocytosis","41/1430","242/18903",8.73567004492439e-07,2.57039087185733e-05,2.02733020441866e-05,"CD84/FCGR3A/FCGR2B/PLEK/CCR2/GATA2/PFN2/P2RY1/NLGN1/ANXA3/CRHBP/HLA-F/SCIN/LAT2/CADPS2/TRPV6/SPI1/SYT7/SLC4A8/NCKAP1L/P2RX7/BAIAP3/DOC2A/CORO1A/ITGAM/LGALS9/CCL3/MILR1/CD300A/UNC13D/PRAM1/ADGRE2/GRIK5/NKG7/SNAP25/HCK/ITGB2/HMOX1/RAC2/SYP/BTK",41
"187","GO:0010959","GO:0010959","regulation of metal ion transport","61/1430","423/18903",7.94583817497404e-07,2.37566159226757e-05,1.87374245458676e-05,"ATP1A1/CD84/NOS1AP/ATP1B1/KCNK3/CXCR4/KCNE4/GPD1L/CASR/CXCL9/CXCL10/CXCL11/EGF/ANK2/HOMER1/STC2/TREM2/CAV1/DPP6/PTPN3/FXYD4/CXCL12/ANK3/PLPP4/MIR210/KCNQ1/BEST1/KCNE3/WNK1/CRACR2A/CD4/CNTN1/STAC3/NOS1/P2RX7/JPH4/HSPA2/IL16/HOMER2/CORO1A/PRSS8/NETO2/RRAD/TRPV2/CCL5/CCL3/CCL4/WNK4/KCNJ2/NEDD4L/F2RL3/JAK3/SCN1B/FXYD5/HAMP/CD33/LILRB2/LILRA2/LILRB1/MCHR1/RGN",61
"188","GO:0072163","GO:0072163","mesonephric epithelium development","23/1430","98/18903",8.02868297435578e-07,2.37566159226757e-05,1.87374245458676e-05,"TACSTD2/PBX1/SDC1/EPCAM/NPNT/ADAMTS16/FGF1/FOXC1/VEGFA/SIM1/TCF21/SFRP1/CALB1/MYC/GATA3/WT1/CAT/ARG2/HS3ST3B1/LHX1/FOXJ1/BMP7/GPC3",23
"189","GO:0072164","GO:0072164","mesonephric tubule development","23/1430","98/18903",8.02868297435578e-07,2.37566159226757e-05,1.87374245458676e-05,"TACSTD2/PBX1/SDC1/EPCAM/NPNT/ADAMTS16/FGF1/FOXC1/VEGFA/SIM1/TCF21/SFRP1/CALB1/MYC/GATA3/WT1/CAT/ARG2/HS3ST3B1/LHX1/FOXJ1/BMP7/GPC3",23
"190","GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","12/1430","30/18903",8.03159613044195e-07,2.37566159226757e-05,1.87374245458676e-05,"CTSS/FCER1G/FCGR2B/CD74/HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-DQA2/HLA-DQB2/HLA-DOB/HLA-DPA1/HLA-DPB1",12
"186","GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","27/1430","127/18903",7.61859217041781e-07,2.30196172030904e-05,1.81561356138253e-05,"PADI2/S100A14/SLAMF8/XCL2/TNFAIP6/CCR2/CXCL10/CXCL13/CSF1R/CD74/GPSM3/VEGFA/PLA2G7/SERPINE1/C5/CXCL12/SPI1/WNK1/C3AR1/NCKAP1L/PGF/LGALS9/CCL5/CCL3/CCL4/CCR7/RAC2",27
"184","GO:0019835","GO:0019835","cytolysis","11/1430","25/18903",7.38162592082225e-07,2.24241825270384e-05,1.76865017084395e-05,"C7/GZMA/C5/PRF1/LYZ/GZMH/GZMB/GSDMB/GZMM/TGFB1/NKG7",11
"185","GO:0046641","GO:0046641","positive regulation of alpha-beta T cell proliferation","11/1430","25/18903",7.38162592082225e-07,2.24241825270384e-05,1.76865017084395e-05,"PTPN22/PTPRC/ZAP70/CCR2/HLA-A/CARD11/PRKCQ/CD3E/LGALS9/EBI3/RASAL3",11
"183","GO:0072507","GO:0072507","divalent inorganic cation homeostasis","54/1430","356/18903",6.97893673614324e-07,2.14325816705601e-05,1.69044018383084e-05,"SLC30A2/MCOLN3/SYPL2/S100A14/ATP1B1/PTPRC/DISC1/TMEM178A/ATP6V1B1/SLC11A1/ATP2B2/CCR2/CCR5/PTH1R/CASR/P2RY1/CXCL9/CXCL10/CXCL11/MCUB/ANK2/STC2/SCGN/TFAP2B/PKHD1/CAV2/CAV1/TRPV6/CALB1/SLC39A4/CXCL12/ANK3/ADM/ITPR2/VDR/NOS1/P2RX7/JPH4/UMOD/CORO1A/MT1F/MT1G/NOL3/CCL5/CCL3/CCR7/WNK4/TMC8/F2RL3/CD40/TRPM2/XK/RGN/FATE1",54
"180","GO:0001657","GO:0001657","ureteric bud development","23/1430","97/18903",6.6125129455427e-07,2.04188586560165e-05,1.61048536805554e-05,"TACSTD2/PBX1/SDC1/EPCAM/NPNT/ADAMTS16/FGF1/FOXC1/VEGFA/SIM1/TCF21/SFRP1/CALB1/MYC/GATA3/WT1/CAT/ARG2/HS3ST3B1/LHX1/FOXJ1/BMP7/GPC3",23
"181","GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","23/1430","97/18903",6.6125129455427e-07,2.04188586560165e-05,1.61048536805554e-05,"S100A14/XCL2/CCR2/CXCL10/CXCL13/CSF1R/CD74/GPSM3/VEGFA/PLA2G7/SERPINE1/CXCL12/SPI1/WNK1/C3AR1/NCKAP1L/PGF/LGALS9/CCL5/CCL3/CCL4/CCR7/RAC2",23
"182","GO:0060993","GO:0060993","kidney morphogenesis","23/1430","97/18903",6.6125129455427e-07,2.04188586560165e-05,1.61048536805554e-05,"TACSTD2/PBX1/ERBB4/FRAS1/NPNT/IRX2/IRX1/ADAMTS16/GCNT4/FGF1/VEGFA/TCF21/CALB1/MYC/GATA3/WT1/IRX3/HS3ST3B1/LHX1/WNK4/FOXJ1/BMP7/GPC3",23
"179","GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","37/1430","205/18903",6.09435501902074e-07,1.91342319591601e-05,1.50916371567753e-05,"CD52/PTGER3/AVPR1B/TACR1/CXCR4/ACKR3/ACKR2/CXCR6/CCR2/CCR5/GATA2/P2RY1/KNG1/PDGFRA/CXCL13/CAV1/RIC3/ADM/C3AR1/NOS1/P2RX7/JPH4/GPR65/BDKRB2/NMB/CCR7/GNA15/S1PR4/PTGER1/F2RL3/JAK3/GPR4/FPR1/FPR3/MCHR1/CXCR3/P2RY10",37
"178","GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","28/1430","133/18903",5.90796581653414e-07,1.86532403870348e-05,1.4712267329051e-05,"TNFRSF4/TNFRSF14/LAPTM5/PTPN22/CD244/PTPRC/NLRP3/CD86/SPON2/TLR3/CD74/HLA-F/HLA-G/HLA-A/CARD9/GATA3/CLEC7A/P2RX7/GPRC5B/PYCARD/SCIMP/TGFB1/KLK7/LILRB1/CD40/TLR7/BTK/SASH3",28
"177","GO:0002286","GO:0002286","T cell activation involved in immune response","26/1430","118/18903",5.87035397885456e-07,1.86392030289054e-05,1.47011957210565e-05,"SLAMF6/LY9/FCER1G/FCGR2B/HLX/NLRP3/SLC11A1/EOMES/CD86/CD74/HAVCR2/HLA-DRA/GATA3/APBB1IP/CRACR2A/NCKAP1L/LCP1/GPR183/BATF/SPN/ITGAL/LGALS9/JAK3/IL12RB1/NFKBID/LILRB1",26
"173","GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","29/1430","140/18903",5.3508082830269e-07,1.73650932209342e-05,1.3696274124996e-05,"FCGR1A/CD1D/SLAMF6/PTPRC/NLRP3/HLA-F/HLA-G/HLA-A/HLA-B/HLA-DRA/TREM2/GATA3/SPI1/CADM1/LAG3/CLEC7A/P2RX7/ITGAM/SCIMP/C3/VAV1/IL12RB1/TYROBP/TGFB1/CD40/ITGB2/BTK/SH2D1A/SASH3",29
"174","GO:0072080","GO:0072080","nephron tubule development","23/1430","96/18903",5.42898893857026e-07,1.73650932209342e-05,1.3696274124996e-05,"HEYL/TACSTD2/PBX1/PROM1/NPNT/IRX2/IRX1/ADAMTS16/FGF1/VEGFA/TFAP2B/TCF21/CALB1/MYC/GATA3/WT1/ACAT1/UMOD/IRX3/HS3ST3B1/LHX1/WNK4/GPC3",23
"175","GO:0055064","GO:0055064","chloride ion homeostasis","10/1430","20/18903",5.43817865993668e-07,1.73650932209342e-05,1.3696274124996e-05,"ATP6V1B1/TBXAS1/KCNQ1/KCNE3/WNK1/CKB/SLC12A1/UMOD/SLC12A3/WNK4",10
"176","GO:0055083","GO:0055083","monovalent inorganic anion homeostasis","10/1430","20/18903",5.43817865993668e-07,1.73650932209342e-05,1.3696274124996e-05,"ATP6V1B1/TBXAS1/KCNQ1/KCNE3/WNK1/CKB/SLC12A1/UMOD/SLC12A3/WNK4",10
"172","GO:2000401","GO:2000401","regulation of lymphocyte migration","19/1430","69/18903",5.27320205620357e-07,1.72298811371303e-05,1.35896290444757e-05,"TNFRSF14/PADI2/XCL2/ITGA4/CCL20/CCR2/CD200/CXCL10/CXCL13/CXCL12/GPR15LG/ADAM8/WNK1/SPN/CORO1A/PYCARD/CCL5/CCL3/CCL4",19
"171","GO:0060907","GO:0060907","positive regulation of macrophage cytokine production","11/1430","24/18903",4.43723551785567e-07,1.45831950937713e-05,1.15021229705696e-05,"LAPTM5/SPON2/TLR3/CD74/HLA-G/CARD9/P2RX7/GPRC5B/PYCARD/LILRB1/TLR7",11
"170","GO:0015698","GO:0015698","inorganic anion transport","35/1430","186/18903",4.38153393618211e-07,1.44848357184373e-05,1.14245445233826e-05,"GABRD/CLCNKA/CLCNKB/BSND/SLC1A4/SLC11A1/SLC4A3/SLC6A1/CASR/GABRA2/GLRB/SLC1A3/SLC4A9/GABRP/SLC17A3/CLIC5/ENPP1/TTYH3/ABCB1/CA2/SLC26A7/KCNQ1/ANO5/BEST1/ANO1/SLC37A2/SLC4A8/ANO4/SLC12A1/SLC12A3/WNK4/SLC4A1/ABCC3/CLCN5/GABRE",35
"169","GO:0050729","GO:0050729","positive regulation of inflammatory response","31/1430","154/18903",4.2806967231722e-07,1.42352163220282e-05,1.12276635946921e-05,"PTGER3/FCGR1A/AIM2/NLRP3/NLRC4/CCR2/SUCNR1/TLR2/NPY5R/TLR3/OSMR/GPSM3/TREM2/PLA2G7/SERPINE1/IDO1/MIR126/ADAM8/CASP1/IL16/GPRC5B/PYCARD/CCL3/CCR7/CREB3L3/C3/GPR4/NKG7/LGALS1/TLR7/BTK",31
