"","X","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"36","GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","23/1066","98/18903",3.79870604447349e-09,5.68645190935213e-07,4.61398389144529e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/TACC3/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",23
"35","GO:0044772","GO:0044772","mitotic cell cycle phase transition","61/1066","473/18903",1.25448904153771e-09,1.93155469852764e-07,1.56726239956321e-07,"RCC1/CLSPN/CDCA8/CDC20/STIL/ORC1/CKS1B/NES/NUF2/KIF14/DTL/CENPF/GJC2/SPC25/CDC25A/HYAL1/TACC3/CENPE/MAD2L1/CCNA2/CCNO/CCNB1/CDC25C/DUSP1/ID4/TTK/EZH2/CCNE2/MTBP/CDKN2A/CDKN2B/KLF4/ZWINT/CDK1/CDCA5/CHEK1/FOXM1/CCND2/ESPL1/KNTC1/RGCC/CDKN3/DLGAP5/BUB1B/CCNB2/BLM/CCNF/PKMYT1/PLK1/CDT1/AURKB/CDC6/CDK5RAP3/NDC80/SPC24/KANK2/CCNE1/AURKA/ADAMTS1/GTSE1/FHL1",61
"34","GO:0050678","GO:0050678","regulation of epithelial cell proliferation","56/1066","414/18903",1.04164120721876e-09,1.65100131344174e-07,1.33962154018165e-07,"TIE1/TGFBR3/WNT3A/XDH/ATOH8/LIMS2/GPBAR1/SGPP2/COL4A3/PPARG/WNT7A/HYAL1/GATA2/AGTR1/ODAM/FGF2/SEMA5A/SPINK1/FLT4/RUNX2/HOXA5/CAV2/CAV1/SULF1/CDKN2B/TEK/KLF9/JCAD/ZEB1/ALOX5/MMRN2/FGFR2/MDK/MMP12/JAML/ACVRL1/RGCC/CPB2/EDNRB/SIX1/SIX4/HSF4/CDH3/FA2H/CDH13/NME1/PTPRM/UHRF1/CEACAM1/C5AR1/FUT2/BMP2/PDGFB/VEGFD/GPC3/PLXNB3",56
"33","GO:0051784","GO:0051784","negative regulation of nuclear division","19/1066","63/18903",9.18338660535553e-10,1.49967486109882e-07,1.21683534158363e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/MTBP/ZWINT/CHEK1/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",19
"32","GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","17/1066","50/18903",8.73012772342794e-10,1.47020807192354e-07,1.19292600536578e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"31","GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","18/1066","56/18903",7.95420813686947e-10,1.38274927901902e-07,1.12196198983211e-07,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",18
"30","GO:0045841","GO:0045841","negative regulation of mitotic metaphase/anaphase transition","17/1066","48/18903",4.18903933222161e-10,7.52491098711408e-08,6.10570855650827e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"29","GO:1905818","GO:1905818","regulation of chromosome separation","26/1066","111/18903",3.86776857906614e-10,7.18738099054739e-08,5.83183690651207e-08,"CDCA8/CDC20/NUF2/CENPF/NCAPH/SPC25/TACC3/NCAPG/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/NCAPG2/ZWINT/ESPL1/KNTC1/DLGAP5/BUB1B/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",26
"26","GO:0051985","GO:0051985","negative regulation of chromosome segregation","18/1066","53/18903",2.84441282377163e-10,5.49399886703401e-08,4.4578276007968e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",18
"27","GO:1905819","GO:1905819","negative regulation of chromosome separation","18/1066","53/18903",2.84441282377163e-10,5.49399886703401e-08,4.4578276007968e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",18
"28","GO:0031577","GO:0031577","spindle checkpoint signaling","17/1066","47/18903",2.85455498751071e-10,5.49399886703401e-08,4.4578276007968e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"23","GO:0007094","GO:0007094","mitotic spindle assembly checkpoint signaling","17/1066","46/18903",1.92251159921863e-10,4.14416600327569e-08,3.3625739718544e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"24","GO:0071173","GO:0071173","spindle assembly checkpoint signaling","17/1066","46/18903",1.92251159921863e-10,4.14416600327569e-08,3.3625739718544e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"25","GO:0071174","GO:0071174","mitotic spindle checkpoint signaling","17/1066","46/18903",1.92251159921863e-10,4.14416600327569e-08,3.3625739718544e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",17
"19","GO:0000280","GO:0000280","nuclear division","64/1066","481/18903",1.3178443051508e-10,3.35014586679047e-08,2.71830647823493e-08,"RCC1/CDCA8/CDC20/KIF2C/RAD54L/NUF2/ASPM/KIF14/NEK2/CENPF/NCAPH/SPC25/FANCD2/SGO1/KIF15/TACC3/NCAPG/CENPE/MAD2L1/MND1/CENPK/CCNB1/CDC25C/PTTG1/DUSP1/KIFC1/TTK/CAV2/NCAPG2/CDCA2/ESCO2/CCNE2/DSCC1/MTBP/ZWINT/KIF11/MKI67/CDCA5/CHEK1/RAD51AP1/ESPL1/KNTC1/RGCC/DLGAP5/BUB1B/RAD51/CCNB2/KIF23/PKMYT1/PLK1/CDT1/FANCA/AURKB/SPAG5/CDC6/TOP2A/P3H4/KIF18B/NDC80/SPC24/CCNE1/AURKA/PDGFB/KIF4A",64
"20","GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","18/1066","51/18903",1.36766021654092e-10,3.35014586679047e-08,2.71830647823493e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",18
"21","GO:0033048","GO:0033048","negative regulation of mitotic sister chromatid segregation","18/1066","51/18903",1.36766021654092e-10,3.35014586679047e-08,2.71830647823493e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",18
"22","GO:2000816","GO:2000816","negative regulation of mitotic sister chromatid separation","18/1066","51/18903",1.36766021654092e-10,3.35014586679047e-08,2.71830647823493e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/ZWINT/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",18
"18","GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","19/1066","56/18903",9.27448767011439e-11,2.77667855856925e-08,2.25299542582779e-08,"CDCA8/CDC20/NUF2/CENPF/SPC25/MAD2L1/CCNB1/DUSP1/TTK/MTBP/ZWINT/CHEK1/KNTC1/BUB1B/PLK1/CDT1/AURKB/NDC80/SPC24",19
"17","GO:0098813","GO:0098813","nuclear chromosome segregation","50/1066","321/18903",5.80819340786539e-11,1.84119731029333e-08,1.49394646540389e-08,"CDCA8/CDC20/KIF2C/NUF2/KIF14/NEK2/CENPF/NCAPH/SPC25/FANCD2/SGO1/ECT2/TACC3/NCAPG/CENPE/MAD2L1/MND1/CENPK/CCNB1/PTTG1/DUSP1/KIFC1/TTK/NCAPG2/ESCO2/CCNE2/DSCC1/ZWINT/KIF11/FEN1/CDCA5/ESPL1/KNTC1/DLGAP5/BUB1B/KIF23/RMI2/PLK1/CDT1/AURKB/SPAG5/CDC6/TOP2A/P3H4/KIF18B/NDC80/SPC24/CCNE1/FAM83D/KIF4A",50
"16","GO:0051983","GO:0051983","regulation of chromosome segregation","30/1066","132/18903",3.92384632367486e-11,1.32160048989274e-08,1.07234589661483e-08,"CDCA8/CDC20/KIF2C/NUF2/CENPF/NCAPH/SPC25/TACC3/NCAPG/CENPE/MAD2L1/CCNB1/PTTG1/DUSP1/TTK/NCAPG2/CDCA2/ZWINT/MKI67/ESPL1/KNTC1/DLGAP5/BUB1B/RMI2/PLK1/CDT1/AURKB/CDC6/NDC80/SPC24",30
"15","GO:0051783","GO:0051783","regulation of nuclear division","32/1066","145/18903",2.02001334859284e-11,7.25723462371121e-09,5.88851610530152e-09,"RCC1/CDCA8/CDC20/NUF2/NEK2/CENPF/SPC25/MAD2L1/CCNB1/CDC25C/DUSP1/TTK/CAV2/CDCA2/MTBP/ZWINT/MKI67/CHEK1/RAD51AP1/ESPL1/KNTC1/RGCC/DLGAP5/BUB1B/PKMYT1/PLK1/CDT1/AURKB/NDC80/SPC24/AURKA/PDGFB",32
"14","GO:0050673","GO:0050673","epithelial cell proliferation","66/1066","481/18903",1.72550607199492e-11,6.64196587284331e-09,5.38928738576459e-09,"TIE1/TGFBR3/CD34/WNT3A/XDH/ATOH8/LIMS2/FAP/GPBAR1/SGPP2/COL4A3/PPARG/WNT7A/HYAL1/GATA2/AGTR1/ODAM/FGF2/SEMA5A/SPINK1/FLT4/RUNX2/HOXA5/BMPER/IGFBP3/CAV2/CAV1/FGL1/SULF1/CDKN2B/TEK/KLF9/JCAD/ZEB1/ALOX5/MMRN2/FGFR2/LGR4/MDK/MMP12/JAML/ACVRL1/RGCC/CPB2/DACH1/EDNRB/SIX1/SIX4/RASGRF1/HSF4/CDH3/FA2H/CDH13/NME1/TBX2/PTPRM/UHRF1/CEACAM1/C5AR1/FUT2/FERMT1/BMP2/PDGFB/VEGFD/GPC3/PLXNB3",66
"13","GO:0007059","GO:0007059","chromosome segregation","57/1066","382/18903",1.52923338511875e-11,6.33926054800381e-09,5.14367245488526e-09,"RCC1/CDCA8/CDC20/KIF2C/NUF2/KIF14/NEK2/CENPF/NCAPH/SPC25/HJURP/FANCD2/SGO1/ECT2/TACC3/NCAPG/CENPE/MAD2L1/MND1/CENPK/CCNB1/PTTG1/DUSP1/KIFC1/SRPK1/TTK/NCAPG2/CDCA2/ESCO2/CCNE2/DSCC1/ZWINT/KIF11/MKI67/FEN1/CDCA5/ESPL1/KNTC1/SKA3/DLGAP5/BUB1B/KIF23/RMI2/PLK1/CDT1/AURKB/SPAG5/CDC6/TOP2A/P3H4/KIF18B/NDC80/SKA1/SPC24/CCNE1/FAM83D/KIF4A",57
"11","GO:0001655","GO:0001655","urogenital system development","55/1066","360/18903",1.37218925587503e-11,6.33286852078213e-09,5.13848596758093e-09,"EPHB2/PCSK9/CD34/CENPF/KIF26B/EPCAM/COL4A4/COL4A3/ROBO2/GATA2/AGTR1/MME/WFS1/SLIT2/FRAS1/NPNT/FGF2/IRX2/TFAP2A/ID4/SOX4/TCF21/AQP1/BMPER/SOX17/SULF1/ANGPT1/TEK/ITGA8/RBP4/PLCE1/HELLS/FGFR2/LGR4/CAT/KCNJ8/LRRK2/TNS2/MMP17/EDNRB/SIX1/SIX4/GREM1/GCNT3/STRA6/FOXF1/ACE/PECAM1/KANK2/TMEM59L/BMP2/MMP9/ADAMTS1/PDGFB/GPC3",55
"12","GO:0001822","GO:0001822","kidney development","50/1066","309/18903",1.41017669789173e-11,6.33286852078213e-09,5.13848596758093e-09,"PCSK9/CD34/CENPF/KIF26B/EPCAM/COL4A4/COL4A3/ROBO2/AGTR1/MME/WFS1/SLIT2/FRAS1/NPNT/FGF2/IRX2/TFAP2A/SOX4/TCF21/AQP1/BMPER/SOX17/SULF1/ANGPT1/TEK/ITGA8/PLCE1/HELLS/FGFR2/LGR4/CAT/KCNJ8/LRRK2/TNS2/MMP17/EDNRB/SIX1/SIX4/GREM1/GCNT3/STRA6/ACE/PECAM1/KANK2/TMEM59L/BMP2/MMP9/ADAMTS1/PDGFB/GPC3",50
"10","GO:0000819","GO:0000819","sister chromatid segregation","43/1066","239/18903",1.11838943397887e-11,6.02700065971212e-09,4.89030495657707e-09,"CDCA8/CDC20/KIF2C/NUF2/KIF14/NEK2/CENPF/NCAPH/SPC25/SGO1/TACC3/NCAPG/CENPE/MAD2L1/CENPK/CCNB1/PTTG1/DUSP1/KIFC1/TTK/NCAPG2/ESCO2/DSCC1/ZWINT/KIF11/FEN1/CDCA5/ESPL1/KNTC1/DLGAP5/BUB1B/KIF23/RMI2/PLK1/CDT1/AURKB/SPAG5/CDC6/TOP2A/KIF18B/NDC80/SPC24/KIF4A",43
"9","GO:0042060","GO:0042060","wound healing","63/1066","442/18903",9.7301931275964e-12,5.82622341829078e-09,4.72739441544274e-09,"EPHB2/PEAR1/SELP/CD34/WNT3A/PRKCE/FAP/COL3A1/SLC11A1/PPARG/WNT7A/TGFBR2/PROS1/PHLDB2/GATA2/P2RY1/ODAM/NDNF/FGF2/SLC7A11/F11/HBEGF/F12/DSP/ADTRP/NOTCH4/AQP1/CLDN3/CAV1/CCN4/IL33/TLR4/ENTPD2/PRKCQ/ALOX5/PRKG1/MYOZ1/PLAU/PAPSS2/FGFR2/SYT7/AHNAK/MMP12/JAML/UBASH3B/VWF/ACVRL1/CPB2/F10/GAS6/DUOX1/CDH3/WFDC1/FKBP10/COMP/CEACAM1/FERMT1/THBD/MYL9/PDGFB/SCUBE1/TIMP1/F8",63
"8","GO:0140014","GO:0140014","mitotic nuclear division","52/1066","325/18903",8.50536140038575e-12,5.72942407333485e-09,4.64885148121084e-09,"RCC1/CDCA8/CDC20/KIF2C/NUF2/KIF14/NEK2/CENPF/NCAPH/SPC25/SGO1/KIF15/TACC3/NCAPG/CENPE/MAD2L1/CENPK/CCNB1/CDC25C/PTTG1/DUSP1/KIFC1/TTK/CAV2/NCAPG2/CDCA2/ESCO2/DSCC1/MTBP/ZWINT/KIF11/MKI67/CDCA5/CHEK1/ESPL1/KNTC1/RGCC/DLGAP5/BUB1B/KIF23/PKMYT1/PLK1/CDT1/AURKB/SPAG5/CDC6/KIF18B/NDC80/SPC24/AURKA/PDGFB/KIF4A",52
"6","GO:0000070","GO:0000070","mitotic sister chromatid segregation","40/1066","204/18903",3.56194578912947e-12,2.79628415347781e-09,2.26890339454578e-09,"CDCA8/CDC20/KIF2C/NUF2/KIF14/NEK2/CENPF/NCAPH/SPC25/SGO1/TACC3/NCAPG/CENPE/MAD2L1/CENPK/CCNB1/PTTG1/DUSP1/KIFC1/TTK/NCAPG2/ESCO2/DSCC1/ZWINT/KIF11/CDCA5/ESPL1/KNTC1/DLGAP5/BUB1B/KIF23/PLK1/CDT1/AURKB/SPAG5/CDC6/KIF18B/NDC80/SPC24/KIF4A",40
"7","GO:0072001","GO:0072001","renal system development","52/1066","318/18903",3.63221174138888e-12,2.79628415347781e-09,2.26890339454578e-09,"PCSK9/CD34/CENPF/KIF26B/EPCAM/COL4A4/COL4A3/ROBO2/AGTR1/MME/WFS1/SLIT2/FRAS1/NPNT/FGF2/IRX2/TFAP2A/SOX4/TCF21/AQP1/BMPER/SOX17/SULF1/ANGPT1/TEK/ITGA8/RBP4/PLCE1/HELLS/FGFR2/LGR4/CAT/KCNJ8/LRRK2/TNS2/MMP17/EDNRB/SIX1/SIX4/GREM1/GCNT3/STRA6/FOXF1/ACE/PECAM1/KANK2/TMEM59L/BMP2/MMP9/ADAMTS1/PDGFB/GPC3",52
"5","GO:0031589","GO:0031589","cell-substrate adhesion","58/1066","369/18903",1.12506059671547e-12,1.21259031113993e-09,9.83895098685484e-10,"NTNG1/KIF14/CD34/PRKCE/LIMS2/COL3A1/ABI3BP/PHLDB2/MUC4/MELTF/LIMCH1/NPNT/NDNF/NEDD9/TNXB/CCN2/UTRN/RADIL/AGR2/DLC1/ANGPT1/CDKN2A/TEK/LAMC3/ITGA8/SPOCK2/PLAU/SORBS1/COL17A1/LYVE1/MDK/FZD4/MMP12/THY1/VWF/ACVRL1/NTN4/THSD1/GAS6/FBLN5/GREM1/ITGA11/CORO2B/PEAK1/EMP2/CDH13/FOXF1/ATP1B2/SRCIN1/RAC3/LYPD3/MYADM/SIGLEC1/FERMT1/CASS4/PDGFB/ARHGAP6/GPM6B",58
"4","GO:0007088","GO:0007088","regulation of mitotic nuclear division","31/1066","118/18903",3.00195826651782e-13,4.04438827456614e-10,3.28161437871448e-10,"RCC1/CDCA8/CDC20/NUF2/NEK2/CENPF/SPC25/MAD2L1/CCNB1/CDC25C/DUSP1/TTK/CAV2/CDCA2/MTBP/ZWINT/MKI67/CHEK1/ESPL1/KNTC1/RGCC/DLGAP5/BUB1B/PKMYT1/PLK1/CDT1/AURKB/NDC80/SPC24/AURKA/PDGFB",31
"1","GO:0030198","GO:0030198","extracellular matrix organization","62/1066","318/18903",5.03584017761416e-18,1.46632932173146e-14,1.18977878963434e-14,"TIE1/COL11A1/NTNG1/ADAMTSL4/WNT3A/MATN3/FAP/COL3A1/COL4A4/COL4A3/ABI3BP/PHLDB2/COL6A6/MELTF/SLC39A8/NPNT/NDNF/RXFP1/FGFR4/FOXF2/ADTRP/TNXB/COL10A1/CCN2/CAV2/CAV1/SULF1/RECK/ENG/ITGA8/SPOCK2/COL17A1/ADAM8/MMP12/MMP13/ADAMTS8/NTN4/MMP17/POSTN/RGCC/CPB2/GAS6/ERO1A/FBLN5/GREM1/ADAMTSL3/TPSAB1/MYH11/FOXF1/MFAP4/MMP28/P3H4/FKBP10/RAMP2/COMP/FERMT1/BMP2/MMP9/ADAMTS1/GPM6B/PRDX4/COL4A5",62
"2","GO:0043062","GO:0043062","extracellular structure organization","62/1066","319/18903",5.92002288547789e-18,1.46632932173146e-14,1.18977878963434e-14,"TIE1/COL11A1/NTNG1/ADAMTSL4/WNT3A/MATN3/FAP/COL3A1/COL4A4/COL4A3/ABI3BP/PHLDB2/COL6A6/MELTF/SLC39A8/NPNT/NDNF/RXFP1/FGFR4/FOXF2/ADTRP/TNXB/COL10A1/CCN2/CAV2/CAV1/SULF1/RECK/ENG/ITGA8/SPOCK2/COL17A1/ADAM8/MMP12/MMP13/ADAMTS8/NTN4/MMP17/POSTN/RGCC/CPB2/GAS6/ERO1A/FBLN5/GREM1/ADAMTSL3/TPSAB1/MYH11/FOXF1/MFAP4/MMP28/P3H4/FKBP10/RAMP2/COMP/FERMT1/BMP2/MMP9/ADAMTS1/GPM6B/PRDX4/COL4A5",62
"3","GO:0045229","GO:0045229","external encapsulating structure organization","62/1066","321/18903",8.16290214361549e-18,1.46632932173146e-14,1.18977878963434e-14,"TIE1/COL11A1/NTNG1/ADAMTSL4/WNT3A/MATN3/FAP/COL3A1/COL4A4/COL4A3/ABI3BP/PHLDB2/COL6A6/MELTF/SLC39A8/NPNT/NDNF/RXFP1/FGFR4/FOXF2/ADTRP/TNXB/COL10A1/CCN2/CAV2/CAV1/SULF1/RECK/ENG/ITGA8/SPOCK2/COL17A1/ADAM8/MMP12/MMP13/ADAMTS8/NTN4/MMP17/POSTN/RGCC/CPB2/GAS6/ERO1A/FBLN5/GREM1/ADAMTSL3/TPSAB1/MYH11/FOXF1/MFAP4/MMP28/P3H4/FKBP10/RAMP2/COMP/FERMT1/BMP2/MMP9/ADAMTS1/GPM6B/PRDX4/COL4A5",62
